customer_id,Final_Cluster
41793,Karens
41794,Large families
41795,Large families
41796,High spenders
41797,Demanding foodies
41798,Karens
41799,Promo Hunters
41800,Karens
41801,Karens
41802,High spenders
41803,Vegetarians
41804,Large families
41805,Demanding foodies
41806,Pet lovers
41807,Large families
41808,Vegetarians
41809,Karens
41810,High spenders
41811,Karens
41812,Large families
41813,Vegetarians
41814,Demanding foodies
41815,Demanding foodies
41817,Karens
41818,Demanding foodies
41819,Large families
41820,Pet lovers
41821,Vegetarians
41822,Pet lovers
41825,Vegetarians
41826,Promo Hunters
41827,Karens
41829,Karens
41830,Promo Hunters
41832,Promo Hunters
41834,Promo Hunters
41835,College students
41838,Karens
41839,Vegetarians
41840,Demanding foodies
41841,Karens
41842,Demanding foodies
41844,High spenders
41845,Pet lovers
41846,Pet lovers
41847,Promo Hunters
41848,Vegetarians
41849,Promo Hunters
41850,Pet lovers
41851,Karens
41853,Karens
41854,High spenders
41855,Pet lovers
41856,Large families
41857,High spenders
41858,Large families
41859,Tech enthusiasts
41860,Demanding foodies
41861,High spenders
41863,Large families
41866,Karens
41868,High spenders
41870,Karens
41871,Karens
41872,Karens
41873,Promo Hunters
41874,High spenders
41875,Vegetarians
41876,Vegetarians
41877,Large families
41878,High spenders
41879,Vegetarians
41880,Pet lovers
41881,Promo Hunters
41882,Demanding foodies
41884,Large families
41885,High spenders
41886,High spenders
41887,Large families
41888,Large families
41889,Karens
41890,Vegetarians
41891,Pet lovers
41893,Karens
41895,Pet lovers
41896,Tech enthusiasts
41898,Large families
41899,Large families
41900,Demanding foodies
41901,High spenders
41902,Karens
41907,High spenders
41908,High spenders
41909,Vegetarians
41910,Pet lovers
41911,Pet lovers
41912,Promo Hunters
41913,Karens
41914,Tech enthusiasts
41915,Large families
41916,Vegetarians
41917,Large families
41918,Karens
41919,Vegetarians
41920,Karens
41921,High spenders
41923,Large families
41924,Pet lovers
41925,Vegetarians
41927,Vegetarians
41928,Promo Hunters
41929,High spenders
41930,Vegetarians
41931,Promo Hunters
41932,Large families
41933,Promo Hunters
41934,Demanding foodies
41938,Vegetarians
41940,Karens
41941,High spenders
41942,Pet lovers
41943,Pet lovers
41945,Large families
41946,Large families
41947,Large families
41948,Vegetarians
41949,Pet lovers
41950,Vegetarians
41951,Large families
41953,Vegetarians
41954,Vegetarians
41955,Large families
41956,Vegetarians
41957,Karens
41958,Pet lovers
41959,Karens
41960,Vegetarians
41961,Karens
41962,Karens
41963,Large families
41965,Demanding foodies
41966,Vegetarians
41967,Vegetarians
41969,Vegetarians
41970,Karens
41971,High spenders
41972,Pet lovers
41973,Demanding foodies
41974,Large families
41975,Large families
41976,Tech enthusiasts
41977,College students
41978,Promo Hunters
41979,Karens
41980,Large families
41981,Karens
41982,Vegetarians
41983,High spenders
41984,Karens
41985,Promo Hunters
41986,Vegetarians
41987,Vegetarians
41989,High spenders
41991,Karens
41993,Promo Hunters
41995,College students
41996,Karens
41997,Demanding foodies
41999,Demanding foodies
42000,Pet lovers
42001,Pet lovers
42002,Pet lovers
42004,Vegetarians
42006,Large families
42007,Large families
42008,Large families
42009,Demanding foodies
42010,Pet lovers
42011,Large families
42013,Large families
42014,Vegetarians
42016,High spenders
42017,High spenders
42018,High spenders
42019,Pet lovers
42020,Karens
42022,High spenders
42023,Demanding foodies
42025,College students
42027,High spenders
42028,Karens
42029,Vegetarians
42030,High spenders
42031,Demanding foodies
42033,College students
42034,College students
42035,Large families
42036,Pet lovers
42037,Demanding foodies
42039,Large families
42040,Demanding foodies
42041,College students
42042,Promo Hunters
42044,Large families
42045,Pet lovers
42046,Large families
42047,Pet lovers
42048,Vegetarians
42049,Tech enthusiasts
42050,Karens
42051,High spenders
42052,Promo Hunters
42054,Large families
42056,Large families
42057,High spenders
42058,Tech enthusiasts
42059,High spenders
42060,Promo Hunters
42062,Vegetarians
42063,Demanding foodies
42064,Tech enthusiasts
42066,Vegetarians
42068,Promo Hunters
42072,Tech enthusiasts
42073,Karens
42075,Large families
42076,Pet lovers
42077,Vegetarians
42078,Vegetarians
42079,Demanding foodies
42080,Karens
42081,Pet lovers
42082,Karens
42083,Large families
42084,Pet lovers
42085,Pet lovers
42086,Large families
42087,Vegetarians
42088,Karens
42090,Pet lovers
42091,Karens
42092,Karens
42093,High spenders
42094,Promo Hunters
42095,Vegetarians
42096,High spenders
42098,Vegetarians
42099,High spenders
42101,Large families
42102,Vegetarians
42103,Vegetarians
42105,Karens
42106,Vegetarians
42107,Demanding foodies
42108,Vegetarians
42110,Demanding foodies
42111,Large families
42112,Karens
42113,Large families
42114,Large families
42115,Pet lovers
42118,Karens
42119,Large families
42120,High spenders
42121,Demanding foodies
42122,High spenders
42123,Demanding foodies
42124,Vegetarians
42126,Tech enthusiasts
42127,Demanding foodies
42128,Karens
42130,Large families
42131,Demanding foodies
42132,Demanding foodies
42133,Vegetarians
42134,Vegetarians
42135,Demanding foodies
42137,High spenders
42138,Promo Hunters
42140,Promo Hunters
42141,Large families
42142,Vegetarians
42143,Large families
42144,Demanding foodies
42145,Vegetarians
42148,High spenders
42149,Vegetarians
42150,Demanding foodies
42151,High spenders
42152,Vegetarians
42154,Vegetarians
42155,Vegetarians
42156,High spenders
42157,Vegetarians
42158,Karens
42159,Vegetarians
42160,Karens
42161,Pet lovers
42162,Large families
42163,Demanding foodies
42164,Vegetarians
42165,Tech enthusiasts
42166,High spenders
42167,Promo Hunters
42168,Karens
42170,Promo Hunters
42171,Large families
42172,Large families
42174,High spenders
42175,Vegetarians
42176,Pet lovers
42177,Large families
42178,Tech enthusiasts
42179,Pet lovers
42180,Large families
42181,Tech enthusiasts
42182,Pet lovers
42183,Vegetarians
42184,Pet lovers
42185,Promo Hunters
42186,Large families
42187,Pet lovers
42188,Vegetarians
42189,Vegetarians
42192,Pet lovers
42194,High spenders
42196,Pet lovers
42197,Vegetarians
42198,Tech enthusiasts
42200,Vegetarians
42201,College students
42204,Vegetarians
42205,Large families
42206,Promo Hunters
42207,Promo Hunters
42208,Tech enthusiasts
42209,Karens
42210,Karens
42211,Large families
42212,Large families
42213,High spenders
42214,High spenders
42215,High spenders
42217,Vegetarians
42218,Demanding foodies
42219,Karens
42220,Pet lovers
42222,Karens
42223,Promo Hunters
42224,Pet lovers
42225,Demanding foodies
42226,College students
42227,Tech enthusiasts
42228,Karens
42229,Promo Hunters
42230,Karens
42231,Tech enthusiasts
42232,Demanding foodies
42233,Vegetarians
42234,Karens
42235,Tech enthusiasts
42236,Promo Hunters
42237,Vegetarians
42239,Tech enthusiasts
42240,Tech enthusiasts
42241,Vegetarians
42243,Large families
42244,Tech enthusiasts
42246,College students
42247,Tech enthusiasts
42249,Karens
42250,Karens
42251,Demanding foodies
42253,Karens
42254,Pet lovers
42255,Demanding foodies
42256,Pet lovers
42257,Demanding foodies
42259,Promo Hunters
42260,Pet lovers
42261,Vegetarians
42262,Demanding foodies
42263,Demanding foodies
42264,Pet lovers
42265,Karens
42266,High spenders
42267,High spenders
42268,Large families
42269,Large families
42270,High spenders
42272,College students
42273,Large families
42274,Vegetarians
42275,Vegetarians
42277,Vegetarians
42278,Vegetarians
42279,Large families
42281,High spenders
42282,Large families
42285,Pet lovers
42286,High spenders
42288,Demanding foodies
42289,Promo Hunters
42291,Tech enthusiasts
42292,Large families
42293,Vegetarians
42294,Karens
42295,Large families
42296,Pet lovers
42298,Karens
42299,Large families
42301,Vegetarians
42302,High spenders
42303,Vegetarians
42304,Karens
42305,Demanding foodies
42307,Pet lovers
42309,Large families
42311,High spenders
42312,Vegetarians
42313,Pet lovers
42314,Karens
42315,Karens
42316,Karens
42317,Vegetarians
42319,High spenders
42320,Karens
42321,Karens
42322,Pet lovers
42323,Karens
42324,High spenders
42326,Karens
42327,Vegetarians
42328,Karens
42329,Vegetarians
42330,Tech enthusiasts
42331,Promo Hunters
42332,Karens
42333,High spenders
42334,Karens
42335,Large families
42336,Promo Hunters
42337,Promo Hunters
42338,High spenders
42339,Demanding foodies
42340,Vegetarians
42341,Vegetarians
42343,Karens
42344,Promo Hunters
42345,Demanding foodies
42346,Tech enthusiasts
42348,Pet lovers
42349,High spenders
42350,Tech enthusiasts
42351,Karens
42353,Large families
42354,High spenders
42356,Pet lovers
42357,Demanding foodies
42358,College students
42359,Vegetarians
42360,Demanding foodies
42361,Vegetarians
42362,Vegetarians
42363,Karens
42365,Pet lovers
42367,Promo Hunters
42368,Large families
42370,High spenders
42371,Demanding foodies
42372,High spenders
42373,Demanding foodies
42375,Promo Hunters
42376,Vegetarians
42377,High spenders
42378,High spenders
42380,Demanding foodies
42381,Tech enthusiasts
42382,Demanding foodies
42384,Vegetarians
42385,High spenders
42386,Vegetarians
42387,Vegetarians
42388,Karens
42389,Promo Hunters
42390,Tech enthusiasts
42391,Vegetarians
42392,High spenders
42393,Karens
42394,Large families
42395,Large families
42396,Pet lovers
42397,Large families
42398,Karens
42399,Karens
42401,Promo Hunters
42402,Karens
42404,Karens
42405,Promo Hunters
42406,Pet lovers
42407,High spenders
42408,Vegetarians
42409,Large families
42410,Promo Hunters
42411,Promo Hunters
42412,Promo Hunters
42413,High spenders
42414,High spenders
42415,Promo Hunters
42416,Vegetarians
42417,Karens
42418,Tech enthusiasts
42419,Demanding foodies
42420,High spenders
42421,Demanding foodies
42422,Karens
42423,Vegetarians
42424,Vegetarians
42426,Karens
42427,Promo Hunters
42429,Demanding foodies
42430,Large families
42431,Demanding foodies
42432,Promo Hunters
42433,Karens
42434,Promo Hunters
42435,Promo Hunters
42436,High spenders
42437,High spenders
42438,High spenders
42439,Large families
42440,Vegetarians
42442,Vegetarians
42443,Karens
42444,Vegetarians
42445,Tech enthusiasts
42446,Karens
42447,Vegetarians
42448,High spenders
42449,Vegetarians
42450,Promo Hunters
42451,High spenders
42453,Pet lovers
42454,Promo Hunters
42455,Karens
42456,Tech enthusiasts
42457,Pet lovers
42458,College students
42459,Tech enthusiasts
42460,Vegetarians
42461,Demanding foodies
42462,Promo Hunters
42463,High spenders
42464,Vegetarians
42465,High spenders
42466,Promo Hunters
42469,Vegetarians
42470,Pet lovers
42471,Large families
42472,Tech enthusiasts
42473,Pet lovers
42474,Large families
42475,High spenders
42476,Karens
42477,Promo Hunters
42479,High spenders
42480,Karens
42481,Large families
42483,Karens
42484,High spenders
42485,High spenders
42486,High spenders
42487,High spenders
42488,Karens
42489,Vegetarians
42490,Karens
42491,Vegetarians
42492,Karens
42493,Vegetarians
42494,Promo Hunters
42495,College students
42496,Demanding foodies
42498,Promo Hunters
42500,Large families
42501,Promo Hunters
42502,High spenders
42505,Vegetarians
42508,Karens
42509,High spenders
42512,Pet lovers
42513,Pet lovers
42514,Large families
42515,Karens
42516,High spenders
42517,Vegetarians
42518,Karens
42519,Vegetarians
42520,Karens
42521,Large families
42522,Promo Hunters
42523,Karens
42524,Promo Hunters
42526,Promo Hunters
42527,Large families
42528,Karens
42530,Vegetarians
42531,Demanding foodies
42532,Vegetarians
42533,Large families
42534,High spenders
42535,Demanding foodies
42536,Karens
42537,High spenders
42538,Vegetarians
42539,Vegetarians
42540,Large families
42541,Demanding foodies
42542,Pet lovers
42543,Pet lovers
42544,High spenders
42545,Large families
42546,Large families
42547,Demanding foodies
42548,Vegetarians
42549,Promo Hunters
42550,Karens
42551,Vegetarians
42552,Large families
42553,Large families
42554,Large families
42555,Tech enthusiasts
42558,Vegetarians
42559,Large families
42561,Large families
42562,Vegetarians
42565,Vegetarians
42566,Karens
42569,Karens
42570,High spenders
42571,Karens
42573,Large families
42574,Large families
42575,Karens
42576,Vegetarians
42577,Karens
42578,Large families
42579,Pet lovers
42580,Karens
42581,Demanding foodies
42582,Karens
42583,Demanding foodies
42585,Large families
42586,Demanding foodies
42587,High spenders
42588,Promo Hunters
42589,High spenders
42590,Pet lovers
42591,Pet lovers
42592,Karens
42593,Large families
42594,Karens
42595,Demanding foodies
42597,Karens
42599,High spenders
42601,Pet lovers
42602,Promo Hunters
42603,Vegetarians
42604,Large families
42605,High spenders
42606,Vegetarians
42609,High spenders
42610,Pet lovers
42611,High spenders
42612,High spenders
42613,Promo Hunters
42614,Promo Hunters
42616,Vegetarians
42617,Karens
42618,Large families
42620,High spenders
42621,Vegetarians
42624,Karens
42625,Karens
42626,Vegetarians
42627,Demanding foodies
42628,High spenders
42631,Karens
42632,Large families
42633,Karens
42634,Karens
42635,High spenders
42636,Tech enthusiasts
42637,Vegetarians
42638,Pet lovers
42639,High spenders
42641,Vegetarians
42643,High spenders
42644,Pet lovers
42645,High spenders
42647,Promo Hunters
42648,High spenders
42649,Karens
42650,Large families
42653,Vegetarians
42657,High spenders
42658,Demanding foodies
42659,Karens
42660,Demanding foodies
42661,Karens
42662,Tech enthusiasts
42663,Demanding foodies
42665,High spenders
42666,Pet lovers
42668,Demanding foodies
42669,Karens
42670,Demanding foodies
42671,College students
42673,College students
42675,College students
42676,Large families
42677,Tech enthusiasts
42678,Promo Hunters
42679,Karens
42680,Karens
42681,Large families
42682,Vegetarians
42683,High spenders
42684,Demanding foodies
42685,Vegetarians
42686,Vegetarians
42687,Karens
42688,High spenders
42689,Vegetarians
42690,Demanding foodies
42691,Vegetarians
42692,Promo Hunters
42693,Demanding foodies
42694,Large families
42695,Large families
42697,Vegetarians
42698,High spenders
42699,Vegetarians
42700,Vegetarians
42702,Promo Hunters
42703,Vegetarians
42704,Large families
42705,Vegetarians
42706,Promo Hunters
42707,Promo Hunters
42708,College students
42709,High spenders
42710,Promo Hunters
42711,High spenders
42712,High spenders
42713,Large families
42714,Demanding foodies
42715,High spenders
42716,Promo Hunters
42717,Pet lovers
42718,Large families
42719,Tech enthusiasts
42720,Pet lovers
42721,Karens
42722,Large families
42723,Promo Hunters
42724,Karens
42725,Karens
42726,Vegetarians
42727,Demanding foodies
42728,Promo Hunters
42729,Tech enthusiasts
42730,Large families
42731,Vegetarians
42732,Large families
42733,Pet lovers
42734,High spenders
42735,Karens
42737,High spenders
42738,Karens
42739,Promo Hunters
42740,High spenders
42741,Large families
42743,Pet lovers
42744,Large families
42745,Large families
42746,High spenders
42747,Karens
42748,High spenders
42749,Promo Hunters
42752,Karens
42753,Large families
42754,Vegetarians
42755,Promo Hunters
42757,Demanding foodies
42758,Pet lovers
42760,Promo Hunters
42762,Pet lovers
42763,Vegetarians
42764,High spenders
42765,High spenders
42768,Large families
42769,Promo Hunters
42770,Pet lovers
42773,High spenders
42774,Vegetarians
42775,Karens
42776,Promo Hunters
42777,High spenders
42778,Karens
42779,Large families
42780,Tech enthusiasts
42781,Demanding foodies
42783,High spenders
42784,Pet lovers
42786,Demanding foodies
42787,Karens
42788,High spenders
42789,Large families
42791,Large families
42792,Large families
42793,Vegetarians
42795,Demanding foodies
42796,Large families
42797,High spenders
42798,Large families
42799,Large families
42801,Karens
42802,Promo Hunters
42803,Demanding foodies
42804,Large families
42806,Large families
42807,Tech enthusiasts
42808,College students
42809,Karens
42810,Large families
42811,High spenders
42812,Promo Hunters
42813,Large families
42814,Pet lovers
42816,Large families
42817,Vegetarians
42818,Vegetarians
42819,Large families
42820,Demanding foodies
42821,Promo Hunters
42822,Vegetarians
42823,Vegetarians
42824,Demanding foodies
42825,Large families
42826,Vegetarians
42828,Vegetarians
42829,Large families
42831,College students
42832,Pet lovers
42833,Promo Hunters
42835,Large families
42836,Vegetarians
42837,High spenders
42839,Promo Hunters
42840,Karens
42842,Vegetarians
42843,College students
42844,Vegetarians
42846,Promo Hunters
42847,Large families
42848,Promo Hunters
42849,Karens
42850,Vegetarians
42852,Large families
42853,High spenders
42856,High spenders
42857,Large families
42858,Large families
42859,Promo Hunters
42861,Pet lovers
42862,Promo Hunters
42863,College students
42864,High spenders
42865,Pet lovers
42866,Demanding foodies
42867,College students
42868,Pet lovers
42869,Pet lovers
42870,College students
42871,Promo Hunters
42872,Karens
42874,Demanding foodies
42877,Large families
42879,Large families
42880,Vegetarians
42881,Vegetarians
42882,Large families
42883,Pet lovers
42885,Promo Hunters
42886,High spenders
42887,Karens
42888,Karens
42889,Pet lovers
42890,High spenders
42891,Karens
42893,Vegetarians
42894,Demanding foodies
42895,Pet lovers
42896,Karens
42897,Vegetarians
42898,Pet lovers
42899,Karens
42901,Pet lovers
42902,Pet lovers
42903,High spenders
42904,Large families
42907,Large families
42908,Karens
42909,Large families
42910,Large families
42911,Karens
42913,Large families
42914,Karens
42915,Vegetarians
42916,Demanding foodies
42917,Karens
42919,Vegetarians
42920,Demanding foodies
42921,High spenders
42922,Pet lovers
42924,College students
42925,High spenders
42926,Demanding foodies
42927,Promo Hunters
42928,Karens
42929,Demanding foodies
42930,Demanding foodies
42931,Pet lovers
42932,Large families
42933,Pet lovers
42934,Large families
42935,Promo Hunters
42937,Vegetarians
42939,Karens
42941,High spenders
42942,Karens
42943,Tech enthusiasts
42945,High spenders
42948,Tech enthusiasts
42949,Demanding foodies
42950,Demanding foodies
42953,Promo Hunters
42954,Vegetarians
42956,Demanding foodies
42957,Vegetarians
42958,College students
42959,Demanding foodies
42960,Vegetarians
42961,Vegetarians
42962,Pet lovers
42963,Promo Hunters
42964,Large families
42965,Karens
42966,Karens
42967,Karens
42968,Pet lovers
42969,High spenders
42970,Promo Hunters
42972,Karens
42973,Pet lovers
42974,Large families
42975,Large families
42977,Large families
42979,High spenders
42980,Pet lovers
42981,Large families
42982,High spenders
42983,Promo Hunters
42985,High spenders
42986,High spenders
42987,Karens
42988,High spenders
42989,High spenders
42990,High spenders
42991,Vegetarians
42993,Promo Hunters
42994,Tech enthusiasts
42995,Vegetarians
42996,Vegetarians
42997,Large families
42999,High spenders
43000,Pet lovers
43001,Large families
43002,Pet lovers
43003,Pet lovers
43004,Demanding foodies
43005,High spenders
43006,Demanding foodies
43007,Pet lovers
43008,Pet lovers
43009,Karens
43010,Vegetarians
43011,Pet lovers
43012,Vegetarians
43014,Large families
43015,Vegetarians
43016,Karens
43017,Large families
43018,Tech enthusiasts
43019,Vegetarians
43020,College students
43021,Karens
43022,Karens
43024,Vegetarians
43025,Large families
43026,Pet lovers
43027,Pet lovers
43028,Vegetarians
43029,Tech enthusiasts
43032,Karens
43033,Promo Hunters
43034,Promo Hunters
43035,Karens
43036,College students
43037,Pet lovers
43038,Karens
43039,Karens
43040,Large families
43041,Large families
43042,Karens
43043,High spenders
43044,Large families
43045,Large families
43047,Promo Hunters
43049,Demanding foodies
43050,Karens
43051,Vegetarians
43052,Karens
43053,Large families
43054,Karens
43055,Vegetarians
43056,Pet lovers
43057,Vegetarians
43059,Promo Hunters
43060,Karens
43061,Karens
43062,Vegetarians
43063,High spenders
43064,Karens
43065,High spenders
43066,Promo Hunters
43068,Karens
43069,Pet lovers
43070,Karens
43071,High spenders
43072,High spenders
43073,Vegetarians
43074,Large families
43075,Promo Hunters
43076,High spenders
43077,Tech enthusiasts
43078,High spenders
43080,Large families
43081,Tech enthusiasts
43082,Large families
43083,Vegetarians
43084,Pet lovers
43085,High spenders
43086,Karens
43087,Pet lovers
43088,Demanding foodies
43089,College students
43090,Large families
43091,High spenders
43092,Karens
43093,Promo Hunters
43094,Pet lovers
43095,Pet lovers
43096,Tech enthusiasts
43098,Karens
43101,High spenders
43102,Large families
43104,Large families
43105,High spenders
43107,Promo Hunters
43109,Tech enthusiasts
43110,Vegetarians
43111,High spenders
43112,High spenders
43113,Demanding foodies
43114,Demanding foodies
43115,Promo Hunters
43116,Tech enthusiasts
43117,Demanding foodies
43118,Vegetarians
43119,High spenders
43122,Tech enthusiasts
43123,High spenders
43124,Promo Hunters
43125,Large families
43127,Vegetarians
43129,Large families
43130,Demanding foodies
43133,Demanding foodies
43134,Promo Hunters
43135,Karens
43136,Promo Hunters
43137,Large families
43139,Large families
43141,Promo Hunters
43142,Tech enthusiasts
43143,Promo Hunters
43144,Karens
43146,Demanding foodies
43147,Demanding foodies
43148,Vegetarians
43149,Pet lovers
43150,Karens
43151,Large families
43152,High spenders
43154,Karens
43155,Demanding foodies
43157,Promo Hunters
43158,Vegetarians
43159,Promo Hunters
43160,Large families
43161,Tech enthusiasts
43162,High spenders
43163,Large families
43164,Large families
43165,Demanding foodies
43166,Vegetarians
43167,Vegetarians
43168,Karens
43170,Vegetarians
43173,Promo Hunters
43174,Large families
43175,Promo Hunters
43176,Promo Hunters
43177,Karens
43179,Vegetarians
43180,Large families
43181,Vegetarians
43182,Vegetarians
43183,Tech enthusiasts
43184,Demanding foodies
43186,Tech enthusiasts
43187,Demanding foodies
43188,Large families
43189,Tech enthusiasts
43190,Pet lovers
43191,Vegetarians
43193,Pet lovers
43195,Vegetarians
43196,Demanding foodies
43198,Tech enthusiasts
43199,Promo Hunters
43200,Demanding foodies
43201,Large families
43202,Demanding foodies
43203,Karens
43204,High spenders
43205,Large families
43206,Large families
43209,Large families
43210,Demanding foodies
43213,Pet lovers
43214,High spenders
43215,Promo Hunters
43216,Pet lovers
43217,Karens
43218,Karens
43220,Large families
43221,Tech enthusiasts
43222,Promo Hunters
43223,Karens
43226,Vegetarians
43227,High spenders
43228,Large families
43231,Promo Hunters
43232,Large families
43234,Tech enthusiasts
43236,Large families
43237,Large families
43238,Karens
43240,Karens
43241,Tech enthusiasts
43242,Promo Hunters
43243,Karens
43244,Promo Hunters
43245,High spenders
43246,Vegetarians
43247,Karens
43248,College students
43250,Large families
43251,Karens
43252,Karens
43253,Promo Hunters
43254,Vegetarians
43255,High spenders
43256,Karens
43257,Promo Hunters
43258,Promo Hunters
43259,Karens
43260,High spenders
43261,Pet lovers
43262,Karens
43263,Large families
43264,Large families
43265,Vegetarians
43266,College students
43267,Pet lovers
43268,Large families
43269,Vegetarians
43270,Large families
43271,Karens
43273,High spenders
43274,Vegetarians
43275,Pet lovers
43277,Karens
43278,Karens
43279,Vegetarians
43280,Tech enthusiasts
43281,Vegetarians
43283,High spenders
43284,Promo Hunters
43285,Large families
43286,Large families
43287,Vegetarians
43288,Pet lovers
43289,Promo Hunters
43290,Vegetarians
43292,Large families
43293,Demanding foodies
43294,Large families
43295,Karens
43298,Large families
43299,Vegetarians
43300,High spenders
43301,High spenders
43302,Demanding foodies
43304,Large families
43305,Demanding foodies
43306,Pet lovers
43307,High spenders
43308,Pet lovers
43309,Large families
43310,Pet lovers
43311,Demanding foodies
43312,Karens
43313,Tech enthusiasts
43314,Karens
43315,Demanding foodies
43316,Large families
43317,Karens
43318,Large families
43319,Large families
43320,Promo Hunters
43321,Demanding foodies
43322,Karens
43323,High spenders
43324,Vegetarians
43325,Demanding foodies
43326,Large families
43327,Vegetarians
43328,Demanding foodies
43329,Promo Hunters
43330,Demanding foodies
43332,Large families
43336,Large families
43337,Vegetarians
43339,Large families
43340,Vegetarians
43341,Large families
43342,Demanding foodies
43343,Tech enthusiasts
43345,Pet lovers
43346,Vegetarians
43347,Vegetarians
43348,Large families
43349,Demanding foodies
43352,Tech enthusiasts
43353,Large families
43354,Demanding foodies
43355,Vegetarians
43356,Karens
43357,Large families
43360,Karens
43361,Karens
43362,High spenders
43363,Large families
43364,Large families
43365,Pet lovers
43366,High spenders
43367,Large families
43368,Demanding foodies
43370,Karens
43371,Vegetarians
43373,Karens
43374,College students
43375,Vegetarians
43376,College students
43377,College students
43378,Vegetarians
43379,Karens
43380,Demanding foodies
43382,Karens
43383,Vegetarians
43384,Promo Hunters
43385,Vegetarians
43386,Demanding foodies
43387,Demanding foodies
43388,High spenders
43389,Vegetarians
43390,Large families
43391,Large families
43392,Promo Hunters
43393,Vegetarians
43394,High spenders
43395,Vegetarians
43396,High spenders
43397,Large families
43398,Vegetarians
43399,Vegetarians
43400,Karens
43402,Large families
43403,Large families
43404,Pet lovers
43408,Pet lovers
43409,Karens
43410,Vegetarians
43411,Karens
43412,Vegetarians
43413,Promo Hunters
43414,Large families
43415,Karens
43416,Karens
43417,Promo Hunters
43420,Large families
43421,High spenders
43422,Large families
43424,Vegetarians
43425,Karens
43426,Vegetarians
43427,Promo Hunters
43428,Tech enthusiasts
43429,Promo Hunters
43430,Large families
43431,Promo Hunters
43432,Large families
43434,High spenders
43435,Tech enthusiasts
43438,Pet lovers
43439,Vegetarians
43441,Tech enthusiasts
43442,Karens
43443,Large families
43445,Vegetarians
43446,Vegetarians
43449,Demanding foodies
43450,Karens
43451,Large families
43453,Demanding foodies
43454,Promo Hunters
43455,College students
43456,Pet lovers
43457,Large families
43458,Tech enthusiasts
43460,Demanding foodies
43461,Karens
43462,Tech enthusiasts
43463,Pet lovers
43464,Karens
43465,Large families
43466,Large families
43467,College students
43469,Karens
43470,High spenders
43473,Vegetarians
43474,Karens
43475,Promo Hunters
43476,Demanding foodies
43477,Karens
43478,Vegetarians
43479,Karens
43480,Karens
43481,Promo Hunters
43482,Vegetarians
43483,Promo Hunters
43484,Pet lovers
43485,Demanding foodies
43486,Vegetarians
43487,Tech enthusiasts
43488,Vegetarians
43489,Pet lovers
43490,Pet lovers
43491,Vegetarians
43493,Vegetarians
43494,Promo Hunters
43495,High spenders
43496,Large families
43497,Karens
43498,Large families
43500,High spenders
43501,Karens
43502,Large families
43503,Pet lovers
43504,Vegetarians
43505,High spenders
43506,Vegetarians
43507,Promo Hunters
43508,Karens
43509,Large families
43511,Large families
43512,Demanding foodies
43513,Pet lovers
43514,High spenders
43515,Vegetarians
43516,Karens
43519,Large families
43520,Promo Hunters
43522,Karens
43524,Vegetarians
43525,Vegetarians
43526,Vegetarians
43527,Promo Hunters
43528,Tech enthusiasts
43529,Tech enthusiasts
43531,Large families
43532,Vegetarians
43533,Karens
43534,Large families
43535,Vegetarians
43536,High spenders
43537,Promo Hunters
43539,Demanding foodies
43540,Promo Hunters
43541,Promo Hunters
43542,Large families
43543,Vegetarians
43544,Vegetarians
43545,Large families
43546,Tech enthusiasts
43547,Large families
43548,Vegetarians
43549,Karens
43551,Demanding foodies
43552,Pet lovers
43553,Large families
43554,Large families
43555,Promo Hunters
43556,High spenders
43557,Pet lovers
43558,Large families
43559,Tech enthusiasts
43561,Karens
43562,Tech enthusiasts
43564,Pet lovers
43566,Pet lovers
43567,High spenders
43568,Demanding foodies
43569,Pet lovers
43570,Tech enthusiasts
43571,Demanding foodies
43573,High spenders
43574,Karens
43575,High spenders
43576,Large families
43577,Karens
43578,Large families
43581,Demanding foodies
43582,Karens
43584,Promo Hunters
43585,Large families
43586,Karens
43587,High spenders
43588,Large families
43589,Karens
43590,High spenders
43591,High spenders
43592,Pet lovers
43593,Vegetarians
43594,Karens
43596,High spenders
43597,Demanding foodies
43598,Vegetarians
43599,Large families
43601,Promo Hunters
43602,Demanding foodies
43603,Large families
43604,Promo Hunters
43605,Tech enthusiasts
43606,Karens
43607,Karens
43608,Large families
43609,High spenders
43611,Promo Hunters
43612,Demanding foodies
43613,Karens
43614,High spenders
43615,Demanding foodies
43616,Large families
43617,Pet lovers
43618,Karens
43619,Vegetarians
43620,Karens
43621,Promo Hunters
43623,Pet lovers
43624,Pet lovers
43626,Demanding foodies
43627,Demanding foodies
43629,Vegetarians
43630,Karens
43631,Karens
43632,Promo Hunters
43634,High spenders
43635,Pet lovers
43637,Vegetarians
43638,Promo Hunters
43639,Demanding foodies
43641,Vegetarians
43642,Demanding foodies
43643,Karens
43644,Vegetarians
43645,Pet lovers
43646,Vegetarians
43647,High spenders
43649,College students
43650,Large families
43651,Vegetarians
43652,Large families
43653,Karens
43655,Promo Hunters
43657,Promo Hunters
43658,High spenders
43660,Promo Hunters
43661,Large families
43662,Demanding foodies
43663,High spenders
43664,High spenders
43665,Karens
43666,Large families
43667,Tech enthusiasts
43668,Promo Hunters
43670,High spenders
43672,Vegetarians
43673,Pet lovers
43674,Promo Hunters
43675,Pet lovers
43676,Karens
43677,Vegetarians
43678,High spenders
43679,Demanding foodies
43680,High spenders
43681,Large families
43682,Vegetarians
43683,Demanding foodies
